cfgid,usemsk,usepad,roi,interp,optim,linesearch,divini,srcgrd,ffdgrd,passdof,conjtot,levels,iters,steps,rejects,lastn,epsilon,sim,bins,padbins,window,ds,be,le,le_mu,le_lambda,le_rot,lj,lj_eps,nj,nj_eps,nj_gamma
0688,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.0005,0.01,0.0001,0.1,0.5
0689,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.0005,0.01,0.0005,0.1,0.5
0690,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.0005,0.01,0.0010,0.1,0.5
0691,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.0010,0.01,0.00001,0.1,0.5
0692,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.0010,0.01,0.00005,0.1,0.5
0693,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.0010,0.01,0.0001,0.1,0.5
0694,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.0010,0.01,0.0005,0.1,0.5
0695,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.0010,0.01,0.0010,0.1,0.5
0696,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.00001,0.01,0.0000,0.1,0.5
0697,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.00005,0.01,0.0000,0.1,0.5
0698,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.0001,0.01,0.0000,0.1,0.5
0699,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.0005,0.01,0.0000,0.1,0.5
0700,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.0010,0.01,0.0000,0.1,0.5
0701,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.0000,0.01,0.00001,0.1,0.5
0702,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.0000,0.01,0.00005,0.1,0.5
0703,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.0000,0.01,0.0001,0.1,0.5
0704,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.0000,0.01,0.0005,0.1,0.5
0705,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.0000,0.01,0.0010,0.1,0.5
0706,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.00001,0.01,0.00001,0.1,0.5
0707,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.00001,0.01,0.00005,0.1,0.5
0708,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.00001,0.01,0.0001,0.1,0.5
0709,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.00001,0.01,0.0005,0.1,0.5
0710,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.00001,0.01,0.0010,0.1,0.5
0711,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.00005,0.01,0.00001,0.1,0.5
0712,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.00005,0.01,0.00005,0.1,0.5
0713,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.00005,0.01,0.0001,0.1,0.5
0714,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.00005,0.01,0.0005,0.1,0.5
0715,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.00005,0.01,0.0010,0.1,0.5
0716,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.0001,0.01,0.00001,0.1,0.5
0717,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.0001,0.01,0.00005,0.1,0.5
0718,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.0001,0.01,0.0001,0.1,0.5
0719,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.0001,0.01,0.0005,0.1,0.5
0720,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.0001,0.01,0.0010,0.1,0.5
0721,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.0005,0.01,0.00001,0.1,0.5
0722,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.0005,0.01,0.00005,0.1,0.5
0723,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.0005,0.01,0.0001,0.1,0.5
0724,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.0005,0.01,0.0005,0.1,0.5
0725,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.0005,0.01,0.0010,0.1,0.5
0726,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.0010,0.01,0.00001,0.1,0.5
0727,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.0010,0.01,0.00005,0.1,0.5
0728,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.0010,0.01,0.0001,0.1,0.5
0729,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.0010,0.01,0.0005,0.1,0.5
0730,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0000,1,1,true,0.0010,0.01,0.0010,0.1,0.5
0731,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.00001,0.01,0.0000,0.1,0.5
0732,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.00005,0.01,0.0000,0.1,0.5
0733,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.0001,0.01,0.0000,0.1,0.5
0734,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.0005,0.01,0.0000,0.1,0.5
0735,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.0010,0.01,0.0000,0.1,0.5
0736,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.0000,0.01,0.00001,0.1,0.5
0737,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.0000,0.01,0.00005,0.1,0.5
0738,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.0000,0.01,0.0001,0.1,0.5
0739,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.0000,0.01,0.0005,0.1,0.5
0740,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.0000,0.01,0.0010,0.1,0.5
0741,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.00001,0.01,0.00001,0.1,0.5
0742,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.00001,0.01,0.00005,0.1,0.5
0743,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.00001,0.01,0.0001,0.1,0.5
0744,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.00001,0.01,0.0005,0.1,0.5
0745,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.00001,0.01,0.0010,0.1,0.5
0746,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.00005,0.01,0.00001,0.1,0.5
0747,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.00005,0.01,0.00005,0.1,0.5
0748,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.00005,0.01,0.0001,0.1,0.5
0749,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.00005,0.01,0.0005,0.1,0.5
0750,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.00005,0.01,0.0010,0.1,0.5
0751,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.0001,0.01,0.00001,0.1,0.5
0752,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.0001,0.01,0.00005,0.1,0.5
0753,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.0001,0.01,0.0001,0.1,0.5
0754,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.0001,0.01,0.0005,0.1,0.5
0755,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.0001,0.01,0.0010,0.1,0.5
0756,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.0005,0.01,0.00001,0.1,0.5
0757,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.0005,0.01,0.00005,0.1,0.5
0758,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.0005,0.01,0.0001,0.1,0.5
0759,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.0005,0.01,0.0005,0.1,0.5
0760,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.0005,0.01,0.0010,0.1,0.5
0761,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.0010,0.01,0.00001,0.1,0.5
0762,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.0010,0.01,0.00005,0.1,0.5
0763,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.0010,0.01,0.0001,0.1,0.5
0764,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.0010,0.01,0.0005,0.1,0.5
0765,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0000,1,1,true,0.0010,0.01,0.0010,0.1,0.5
0766,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.00001,0.01,0.0000,0.1,0.5
0767,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.00005,0.01,0.0000,0.1,0.5
0768,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.0001,0.01,0.0000,0.1,0.5
0769,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.0005,0.01,0.0000,0.1,0.5
0770,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.0010,0.01,0.0000,0.1,0.5
0771,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.0000,0.01,0.00001,0.1,0.5
0772,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.0000,0.01,0.00005,0.1,0.5
0773,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.0000,0.01,0.0001,0.1,0.5
0774,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.0000,0.01,0.0005,0.1,0.5
0775,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.0000,0.01,0.0010,0.1,0.5
0776,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.00001,0.01,0.00001,0.1,0.5
0777,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.00001,0.01,0.00005,0.1,0.5
0778,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.00001,0.01,0.0001,0.1,0.5
0779,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.00001,0.01,0.0005,0.1,0.5
0780,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.00001,0.01,0.0010,0.1,0.5
0781,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.00005,0.01,0.00001,0.1,0.5
0782,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.00005,0.01,0.00005,0.1,0.5
0783,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.00005,0.01,0.0001,0.1,0.5
0784,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.00005,0.01,0.0005,0.1,0.5
0785,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.00005,0.01,0.0010,0.1,0.5
0786,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.0001,0.01,0.00001,0.1,0.5
0787,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.0001,0.01,0.00005,0.1,0.5
0788,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.0001,0.01,0.0001,0.1,0.5
0789,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.0001,0.01,0.0005,0.1,0.5
0790,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.0001,0.01,0.0010,0.1,0.5
0791,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.0005,0.01,0.00001,0.1,0.5
0792,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.0005,0.01,0.00005,0.1,0.5
0793,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.0005,0.01,0.0001,0.1,0.5
0794,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.0005,0.01,0.0005,0.1,0.5
0795,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.0005,0.01,0.0010,0.1,0.5
0796,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.0010,0.01,0.00001,0.1,0.5
0797,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.0010,0.01,0.00005,0.1,0.5
0798,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.0010,0.01,0.0001,0.1,0.5
0799,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0001,1,1.0,true,0.0010,0.01,0.0005,0.1,0.5
